filename,ytrue,ypred,score0,score1,score2,score3,score4,score5
./data/hfz/1.jpg,3,2,-0.6488726735115051,-2.3978137969970703,5.4185357093811035,0.4493425488471985,-1.7028151750564575,-0.9957919716835022
./data/hfz/10.jpg,3,3,1.3558368682861328,-1.9199469089508057,-1.8544247150421143,4.1869683265686035,-0.11963111162185669,-1.7132093906402588
./data/hfz/100.jpg,4,4,-1.493650197982788,1.1689060926437378,-2.7474770545959473,-0.5944437980651855,3.75244140625,-0.09023644030094147
./data/hfz/101.jpg,4,4,1.1953659057617188,-2.5794639587402344,-0.6000601053237915,-0.5158600807189941,4.367560863494873,-1.7779953479766846
./data/hfz/102.jpg,0,4,-0.3622758388519287,-4.035495281219482,-0.34717094898223877,-2.2544493675231934,6.902589797973633,0.3157191872596741
./data/hfz/103.jpg,2,2,-2.45711088180542,-3.0320589542388916,9.133073806762695,-1.5686759948730469,-2.2495763301849365,0.3860355615615845
./data/hfz/104.jpg,0,0,4.1730265617370605,-0.6873393058776855,-1.3406230211257935,0.24405187368392944,-1.308611273765564,-1.1716876029968262
./data/hfz/105.jpg,1,1,-0.01908344030380249,4.918978214263916,-1.8567904233932495,-0.505957305431366,-1.9249197244644165,-0.6561868786811829
./data/hfz/106.jpg,0,0,1.6522507667541504,-2.6940314769744873,0.6374924182891846,1.11298668384552,0.6850948333740234,-1.3213720321655273
./data/hfz/107.jpg,3,3,0.23668579757213593,-0.9293323159217834,-2.03621506690979,2.170363426208496,0.8796576261520386,-0.3325066864490509
./data/hfz/108.jpg,1,1,0.6622777581214905,2.857272148132324,-1.573346495628357,1.415381908416748,-2.1825146675109863,-1.1922200918197632
./data/hfz/109.jpg,0,0,3.1239013671875,-1.4024876356124878,-1.3970531225204468,-0.21159277856349945,1.1023463010787964,-1.2728402614593506
./data/hfz/11.jpg,3,0,3.147026300430298,-1.2099006175994873,-1.5971652269363403,2.7367916107177734,-1.249226450920105,-1.9064381122589111
./data/hfz/110.jpg,0,2,1.80999755859375,-1.1047688722610474,1.9947611093521118,0.5183563828468323,-2.038027048110962,-1.1810325384140015
